Observation_ID,Date_of_observation,User_id,User_Tree_id,Species_name,Lat,Long,State_name,Leaves_fresh,Leaves_mature,Leaves_old,Flowers_bud,Flowers_open,Flowers_male,Flowers_Female,Fruits_unripe,Fruits_ripe,Fruits_open,Year,Week
494127.0,2021-03-27,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,0.0,1.0,2.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2021,11
496062.0,2021-04-14,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,0.0,1.0,2.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2021,13
505721.0,2021-06-14,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,2.0,1.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,21
312041.0,2019-05-21,17259.0,46629.0,African Tulip-Spathodea campanulata,20.17264,85.68936,Odisha,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2019,18
498635.0,2021-04-29,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,15
656334.0,2023-04-15,26932.0,135654.0,African Tulip-Spathodea campanulata,20.39687,85.82449,Odisha,2.0,2.0,1.0,2.0,2.0,-2.0,-2.0,1.0,1.0,1.0,2023,13
488998.0,2021-03-08,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,0.0,1.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2021,8
495006.0,2021-04-04,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,0.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2021,12
504895.0,2021-06-09,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,21
561135.0,2022-01-21,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,2
471537.0,2021-01-27,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,0.0,2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,3
577102.0,2022-03-03,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,0.0,2.0,1.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,8
577097.0,2022-03-03,17259.0,112023.0,African Tulip-Spathodea campanulata,20.1699,85.68567,Odisha,0.0,2.0,2.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,8
512867.0,2021-07-16,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,25
510698.0,2021-07-07,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,24
501340.0,2021-05-13,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,17
569845.0,2022-02-10,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,2.0,0.0,2.0,2.0,-2.0,-2.0,0.0,0.0,0.0,2022,5
507886.0,2021-06-29,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,23
474386.0,2021-02-02,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,0.0,2.0,0.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,2021,4
497464.0,2021-04-22,17259.0,98238.0,African Tulip-Spathodea campanulata,20.17316,85.689,Odisha,2.0,1.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,2021,14
